1.000000e+05;2.293614e+14
3.162278e+05;2.529406e+14
1.000000e+02;1.609090e+14
3.162278e+03;1.239500e+14
3.162278e+01;2.875042e+14
1.000000e+03;1.211923e+14
1.000000e+01;4.918264e+14
3.162278e+04;1.717281e+14
1.000000e+04;1.368372e+14
3.162278e+06;2.628194e+14
3.162278e+02;1.220910e+14
1.000000e+06;2.586825e+14
1.000000e+07;2.648890e+14
